event_id,timestamp,mission_phase,region_type,radar_signal_strength,radar_noise_level,satellite_temperature,satellite_power_level,uav_battery_level,uav_altitude,communication_latency_ms,communication_packet_loss,cyber_alert_count,failed_login_attempts,weather_severity,anomaly_label,anomaly_type,hour,day_of_week,is_night_operation,radar_health_score,satellite_stability_score,uav_operational_score,communication_reliability_score,cyber_pressure_index,environmental_risk_index,sensor_degradation_index,multi_domain_pressure_score,simultaneous_domain_stress_count,mission_risk_score,risk_level,isolation_forest_anomaly,ml_anomaly_prediction,ml_anomaly_probability
EVT-00304,2026-01-04 03:45:00,Return,Open Ocean,91.83,20.5,53.65,77.1,84.21,12933.6,139.82,3.27,4,5,2,0,Normal,3,6,1,71.33,50.27499999999999,74.46731999999999,77.36940000000001,19.0,20,31.123399999999997,25.762066,0,26.41,Low,0,0,0.0
EVT-00305,2026-01-04 04:00:00,Transit,Desert,91.04,11.46,42.39,78.42,87.52,6928.83,143.53,3.24,0,6,1,0,Normal,4,6,1,79.58000000000001,57.225,69.57859599999999,77.1776,10.8,10,25.046349999999993,21.135138299999998,0,21.6,Low,0,0,0.0
EVT-00306,2026-01-04 04:15:00,Pre-Mission,Desert,74.63,21.79,43.58,88.76,63.33,13342.04,68.87,6.91,3,1,5,0,Normal,4,6,1,52.839999999999996,66.97,60.341448,70.30539999999999,9.3,50,39.68715,29.045927900000002,1,35.42,Moderate,0,0,0.01
EVT-00307,2026-01-04 04:30:00,Launch,Coastal,81.36,23.45,41.98,98.91,80.26,19754.71,136.11,3.48,1,1,4,0,Normal,4,6,1,57.91,77.92,79.887652,76.93119999999999,4.3,40,32.0187,19.9358846,1,27.21,Low,0,0,0.0
EVT-00308,2026-01-04 04:45:00,Transit,Coastal,72.39,18.76,29.67,88.76,62.74,11693.31,84.41,4.31,1,0,4,0,Normal,4,6,1,53.629999999999995,73.92500000000001,57.949972,78.16220000000001,2.5,40,34.207699999999996,24.678470599999997,1,30.61,Moderate,0,0,0.0
EVT-00309,2026-01-04 05:00:00,Launch,Mountain,78.21,1.0,35.94,83.29,46.16,11702.19,99.35,2.01,23,23,3,1,Cyber Intrusion Pattern,5,6,1,77.21,65.32000000000001,46.354628,85.01700000000001,98.9,30,24.892249999999997,56.5455869,1,46.41,Moderate,1,1,0.99
EVT-00310,2026-01-04 05:15:00,Pre-Mission,Open Ocean,72.6,10.33,52.69,91.36,73.73,13859.02,195.67,0.91,0,4,3,0,Normal,5,6,1,62.269999999999996,65.015,68.241824,81.1614,7.2,30,31.1614,22.894265200000003,0,24.5,Low,0,0,0.0
EVT-00311,2026-01-04 05:30:00,Surveillance,Mountain,92.58,29.32,28.12,84.32,65.41,16113.33,111.14,2.0,5,1,3,0,Normal,5,6,1,63.26,70.25999999999999,65.122996,84.1088,14.3,30,28.766800000000003,24.9254608,0,24.8,Low,0,0,0.0
EVT-00312,2026-01-04 05:45:00,Surveillance,Coastal,81.27,14.72,38.87,83.35,65.84,14437.42,94.09,3.64,2,7,4,0,Normal,5,6,1,66.55,63.91499999999999,63.412904,79.73280000000001,17.6,40,31.79555,27.7854167,1,31.82,Moderate,0,0,0.0
EVT-00313,2026-01-04 06:00:00,Pre-Mission,Desert,76.04,6.1,41.8,79.29,99.65,6610.98,160.34,3.15,1,2,2,0,Normal,6,6,0,69.94000000000001,58.39000000000001,77.688176,76.14779999999999,6.1,20,29.886549999999996,20.0463123,0,22.6,Low,0,0,0.0
EVT-00314,2026-01-04 06:15:00,Launch,Open Ocean,88.74,25.41,58.95,95.86,50.64,13408.5,86.83,3.15,2,4,2,0,Normal,6,6,0,63.33,66.38499999999999,51.5382,82.0286,12.2,20,28.7311,26.891355,0,25.9,Low,0,0,0.0
EVT-00315,2026-01-04 06:30:00,Launch,Open Ocean,58.46,18.08,51.15,68.23,77.36,18429.83,104.34,2.16,2,5,2,0,Normal,6,6,0,40.38,42.655,76.267796,84.0928,14.0,20,42.180049999999994,28.627463299999995,2,39.21,Moderate,0,0,0.025
EVT-00316,2026-01-04 06:45:00,Surveillance,Coastal,37.76,49.07,40.54,91.59,58.07,13556.1,163.72,1.9,5,2,3,1,Radar Degradation,6,6,0,0.0,71.32000000000001,56.91632,80.2524,16.1,30,51.6069,37.474841000000005,1,43.17,Moderate,1,1,0.98
EVT-00317,2026-01-04 07:00:00,Surveillance,Desert,85.16,19.66,55.44,82.75,84.72,9113.5,121.5,2.21,3,2,5,0,Normal,7,6,0,65.5,55.03,70.24019999999999,82.545,11.1,50,35.18125,25.668522500000005,1,31.74,Moderate,0,0,0.0
EVT-00318,2026-01-04 07:15:00,Surveillance,Mountain,78.54,20.75,39.08,83.13,76.18,12704.57,65.34,3.66,1,3,5,0,Normal,7,6,0,57.790000000000006,63.589999999999996,68.571484,81.9628,7.9,50,35.8853,25.199088200000002,1,31.58,Moderate,0,0,0.0
EVT-00319,2026-01-04 07:30:00,Return,Mountain,80.25,20.18,53.07,97.85,77.31,8798.28,139.04,3.85,2,3,3,0,Normal,7,6,0,60.07,71.315,64.674936,75.40180000000001,10.4,30,31.796299999999995,25.0133478,0,26.11,Low,0,0,0.0
EVT-00320,2026-01-04 07:45:00,Surveillance,Coastal,66.06,22.18,34.13,81.0,58.77,15082.01,106.12,0.89,3,2,2,0,Normal,7,6,0,43.88,63.935,59.237412000000006,88.39540000000001,11.1,20,34.5594,27.589247599999997,1,31.82,Moderate,0,0,0.0
EVT-00321,2026-01-04 08:00:00,Launch,Urban,77.79,31.66,53.59,81.24,61.28,9610.29,173.89,3.72,1,2,5,0,Normal,8,6,0,46.13000000000001,54.44499999999999,54.428348,73.06880000000001,6.1,50,44.476049999999994,31.2635529,1,38.19,Moderate,0,0,0.015
EVT-00322,2026-01-04 08:15:00,Pre-Mission,Coastal,96.03,23.83,41.75,85.09,84.98,12185.61,98.78,1.46,1,3,2,0,Normal,8,6,0,72.2,64.215,74.108732,86.9876,7.9,20,24.929349999999996,19.161461099999997,0,20.05,Low,0,0,0.0
EVT-00323,2026-01-04 08:30:00,Surveillance,Mountain,85.42,8.52,36.77,88.9,96.79,9855.55,156.79,3.25,0,5,2,0,Normal,8,6,0,76.9,70.515,79.57966,76.0818,9.0,20,24.435799999999997,18.230178,0,19.75,Low,0,0,0.0
EVT-00324,2026-01-04 08:45:00,Return,Open Ocean,79.53,20.68,43.26,82.91,78.72,10633.88,182.15,2.19,1,3,5,0,Normal,8,6,0,58.85,61.28,67.864656,77.76299999999999,7.9,50,37.14175,25.905856300000004,1,32.58,Moderate,0,0,0.0
EVT-00325,2026-01-04 09:00:00,Return,Open Ocean,74.05,24.85,47.22,74.98,59.44,15715.38,90.22,5.01,0,6,2,0,Normal,9,6,0,49.199999999999996,51.370000000000005,60.466455999999994,75.2474,10.8,20,39.12565,29.2932513,0,30.92,Moderate,0,0,0.0
EVT-00326,2026-01-04 09:15:00,Launch,Urban,74.45,25.22,41.04,79.94,76.75,12258.64,113.24,1.83,1,2,3,0,Normal,9,6,0,49.230000000000004,59.42,68.435368,84.5358,6.1,30,36.28055,24.7741739,0,27.07,Low,0,0,0.0
EVT-00327,2026-01-04 09:30:00,Launch,Desert,58.84,15.44,49.43,94.97,100.0,10601.99,133.6,2.79,2,2,5,0,Normal,9,6,0,43.400000000000006,70.255,82.722388,79.547,8.6,50,39.8595,24.402297400000002,2,36.34,Moderate,0,0,0.005
EVT-00328,2026-01-04 09:45:00,Pre-Mission,Urban,80.32,24.99,40.34,86.52,73.43,9136.93,310.82,18.41,3,3,2,1,Communication Disruption,9,6,0,55.33,66.35,62.36531600000001,10.699399999999997,12.9,20,49.372150000000005,34.2594043,1,43.5,Moderate,1,1,0.99
EVT-00329,2026-01-04 10:00:00,Pre-Mission,Desert,85.61,23.57,49.96,89.16,92.47,7320.75,129.46,1.1,3,3,4,0,Normal,10,6,0,62.04,64.17999999999999,73.51389999999999,85.7932,12.9,40,31.7927,24.118935000000004,1,29.4,Low,0,0,0.0
EVT-00330,2026-01-04 10:15:00,Transit,Coastal,63.82,33.44,48.54,84.17,61.64,8871.8,112.13,2.38,0,4,1,0,Normal,10,6,0,30.380000000000003,59.900000000000006,53.79415999999999,82.6996,7.2,10,40.217099999999995,29.858863,1,34.98,Moderate,0,0,0.005
EVT-00331,2026-01-04 10:30:00,Transit,Mountain,72.05,13.5,44.51,81.38,71.41,12279.9,111.42,2.07,2,3,5,0,Normal,10,6,0,58.55,59.125,64.72287999999999,83.8414,10.4,50,36.2659,27.015079000000004,1,32.73,Moderate,0,0,0.0
EVT-00332,2026-01-04 10:45:00,Launch,Desert,67.58,14.96,41.47,97.74,80.67,14450.58,121.71,1.68,2,1,3,0,Normal,10,6,0,52.62,77.005,73.80969599999999,84.3832,6.8,30,30.73595,21.4492383,0,23.24,Low,0,0,0.0
EVT-00333,2026-01-04 11:00:00,Launch,Mountain,69.31,16.16,46.21,84.68,77.56,10599.12,122.49,1.8,0,4,4,0,Normal,11,6,0,53.150000000000006,61.575,67.010944,83.9008,7.2,40,36.028549999999996,25.3306587,1,31.48,Moderate,0,0,0.0
EVT-00334,2026-01-04 11:15:00,Return,Open Ocean,78.48,15.06,49.4,82.9,61.27,15926.36,125.74,4.28,2,2,3,0,Normal,11,6,0,63.42,58.2,62.000632,74.96079999999999,8.6,30,34.0128,25.915633599999996,0,27.48,Low,0,0,0.0
EVT-00335,2026-01-04 11:30:00,Transit,Mountain,25.78,37.62,61.49,93.67,60.67,10206.25,99.04,1.54,1,3,3,1,Radar Degradation,11,6,0,0.0,62.925,54.7165,86.6868,7.9,30,52.097049999999996,35.2653725,1,41.83,Moderate,1,1,0.99
EVT-00336,2026-01-04 11:45:00,Return,Open Ocean,83.53,1.42,52.52,80.94,85.84,11404.97,100.57,3.41,1,2,3,0,Normal,11,6,0,82.11,54.67999999999999,73.773964,80.01939999999999,6.1,30,27.086650000000006,19.569199700000002,0,21.51,Low,0,0,0.0
EVT-00337,2026-01-04 12:00:00,Return,Desert,84.78,15.39,52.81,81.84,88.68,9301.06,115.85,3.0,2,5,1,0,Normal,12,6,0,69.39,55.435,73.237272,80.232,14.0,10,28.29675,22.9860831,0,23.57,Low,0,0,0.0
EVT-00338,2026-01-04 12:15:00,Launch,Coastal,75.74,20.22,69.71,86.07,93.17,14476.9,118.43,0.26,2,1,2,0,Normal,12,6,0,55.519999999999996,51.214999999999996,82.59128,89.6156,6.8,20,33.36035,20.873901500000002,0,23.65,Low,0,0,0.005
EVT-00339,2026-01-04 12:30:00,Launch,Desert,55.67,15.04,49.13,86.0,97.26,17243.78,104.64,3.33,2,3,2,0,Normal,12,6,0,40.63,61.435,88.774536,79.9738,10.4,20,38.4273,23.177377800000006,1,30.83,Moderate,0,0,0.0
EVT-00340,2026-01-04 12:45:00,Return,Mountain,69.03,29.61,84.38,43.43,73.88,7595.46,131.34,0.24,0,5,2,1,Satellite Telemetry Spike,12,6,0,39.42,1.240000000000002,60.830552,88.6528,9.0,20,51.7298,34.2622996,2,45.69,Moderate,1,1,0.965
EVT-00341,2026-01-04 13:00:00,Surveillance,Mountain,89.1,18.08,50.63,100.0,67.64,11134.59,56.48,3.5,4,3,2,0,Normal,13,6,0,71.02,74.685,60.709508,83.2316,15.4,20,23.66385,23.896830899999998,0,22.48,Low,0,0,0.0
EVT-00342,2026-01-04 13:15:00,Launch,Urban,53.0,25.75,36.93,88.35,90.91,15161.95,94.43,1.69,3,3,4,0,Normal,13,6,0,27.25,69.88499999999999,81.83134,86.53059999999999,12.9,40,42.3586,27.210102000000003,2,38.3,Moderate,0,0,0.04
EVT-00343,2026-01-04 13:30:00,Surveillance,Urban,74.87,19.57,41.45,69.35,81.98,8382.64,110.2,2.51,2,2,5,0,Normal,13,6,0,55.300000000000004,48.62499999999999,67.445168,82.399,8.6,50,40.388999999999996,27.696016399999998,1,34.57,Moderate,0,0,0.0
EVT-00344,2026-01-04 13:45:00,Transit,Mountain,67.38,22.96,40.95,88.28,58.25,13416.71,90.04,0.43,2,3,5,0,Normal,13,6,0,44.419999999999995,67.805,56.875052,91.29180000000001,10.4,50,37.178799999999995,28.9954496,2,37.73,Moderate,0,0,0.0
EVT-00345,2026-01-04 14:00:00,Return,Urban,85.24,19.68,50.18,86.27,57.53,15053.68,177.02,2.7,2,4,5,0,Normal,14,6,0,65.56,61.17999999999999,58.335416,76.38839999999999,12.2,50,35.1619,28.4257718,1,33.52,Moderate,0,0,0.0
EVT-00346,2026-01-04 14:15:00,Launch,Open Ocean,71.92,26.21,43.61,86.3,78.89,12195.57,120.66,3.98,18,15,4,1,Cyber Intrusion Pattern,14,6,0,45.71,64.495,69.857684,76.41720000000001,72.0,40,39.77345,49.12651569999999,2,51.02,Moderate,1,1,0.9689
EVT-00347,2026-01-04 14:30:00,Return,Open Ocean,81.64,18.34,46.11,87.72,69.52,13375.66,126.19,1.21,0,5,3,0,Normal,14,6,0,63.3,64.66499999999999,64.71479199999999,85.6698,9.0,30,29.761300000000002,23.5996266,0,24.31,Low,0,0,0.0
EVT-00348,2026-01-04 14:45:00,Return,Desert,83.09,20.98,53.7,85.8,71.63,16402.26,103.09,1.53,0,1,4,0,Normal,14,6,0,62.11,58.949999999999996,69.82371199999999,86.39779999999999,1.8,40,32.92455,21.481305100000007,1,28.2,Low,0,0,0.0
EVT-00349,2026-01-04 15:00:00,Pre-Mission,Desert,94.53,20.2,51.91,85.63,87.02,16871.07,119.45,3.23,2,2,1,0,Normal,15,6,0,74.33,59.675,81.15928399999999,79.13900000000001,8.6,10,25.781,18.379593200000002,0,20.1,Low,0,0,0.0
EVT-00350,2026-01-04 15:15:00,Pre-Mission,Mountain,76.17,16.27,43.71,90.29,82.63,11845.08,77.47,3.27,2,2,5,0,Normal,15,6,0,59.900000000000006,68.435,72.05509599999999,82.35740000000001,8.6,50,33.83689999999999,23.8255858,1,30.08,Moderate,0,0,0.0
EVT-00351,2026-01-04 15:30:00,Transit,Urban,81.38,20.43,39.64,82.21,90.62,10669.06,114.06,0.0,2,3,3,0,Normal,15,6,0,60.949999999999996,62.38999999999999,76.23687199999999,90.8752,10.4,30,29.8512,21.8256656,0,23.12,Low,0,0,0.0
EVT-00352,2026-01-04 15:45:00,Pre-Mission,Coastal,64.63,31.41,54.08,79.37,44.96,9700.05,87.2,5.72,11,37,1,1,Cyber Intrusion Pattern,15,6,0,33.22,52.330000000000005,43.11206,73.004,94.10000000000001,10,43.53949999999999,63.905363,3,64.68,High,1,1,0.92
EVT-00353,2026-01-04 16:00:00,Launch,Mountain,88.71,16.38,51.19,100.0,75.55,14442.41,110.29,3.35,5,2,3,0,Normal,16,6,0,72.33,74.405,70.215892,79.4518,16.1,30,25.720299999999998,23.1659566,0,23.01,Low,0,0,0.0
EVT-00354,2026-01-04 16:15:00,Transit,Open Ocean,71.16,20.52,32.15,80.99,81.73,8570.56,30.4,3.62,3,3,2,0,Normal,16,6,0,50.64,64.91499999999999,67.495672,84.898,12.9,20,32.82275,25.786103100000002,0,26.4,Low,0,0,0.0
EVT-00355,2026-01-04 16:30:00,Return,Coastal,72.95,25.55,42.49,86.7,50.63,11368.56,80.52,2.27,1,2,2,0,Normal,16,6,0,47.400000000000006,65.455,49.083272,85.61340000000001,6.1,20,33.6429,27.4576506,0,27.54,Low,0,0,0.0
EVT-00356,2026-01-04 16:45:00,Return,Mountain,77.8,24.84,46.32,75.53,62.83,12256.72,171.24,0.0,1,1,1,0,Normal,16,6,0,52.959999999999994,52.370000000000005,58.689063999999995,86.3008,4.3,10,33.2963,24.750522200000006,0,25.84,Low,0,0,0.0
EVT-00357,2026-01-04 17:00:00,Pre-Mission,Coastal,63.93,18.07,51.23,86.82,60.23,10742.49,149.06,3.58,1,5,1,0,Normal,17,6,0,45.86,61.205,55.051987999999994,75.5452,11.5,10,36.261449999999996,29.332254899999995,0,29.78,Low,0,0,0.005
EVT-00358,2026-01-04 17:15:00,Return,Urban,80.06,3.7,52.28,79.47,72.3,12699.55,166.17,1.6,4,1,2,0,Normal,17,6,0,76.36,53.33,65.84946,81.10640000000001,11.8,20,27.664899999999996,23.409313,0,23.76,Low,0,0,0.0
EVT-00359,2026-01-04 17:30:00,Pre-Mission,Urban,86.71,21.1,47.27,82.9,94.79,18411.28,168.57,3.37,0,2,2,0,Normal,17,6,0,65.60999999999999,59.265,88.446536,74.7194,3.6,20,31.540400000000005,17.763872800000005,0,21.82,Low,0,0,0.0
EVT-00360,2026-01-04 17:45:00,Surveillance,Coastal,80.64,4.68,49.68,93.32,100.0,11696.0,143.55,2.15,6,3,5,0,Normal,17,6,0,75.96000000000001,68.47999999999999,84.0352,80.99099999999999,20.4,50,28.54625,23.1787725,1,28.22,Low,0,0,0.0
EVT-00361,2026-01-04 18:00:00,Return,Urban,63.7,26.82,45.51,89.3,60.6,10911.49,104.15,2.88,1,3,2,0,Normal,18,6,0,36.88,66.545,55.513788000000005,81.58800000000001,7.9,20,38.058749999999996,28.788679899999998,1,33.82,Moderate,0,0,0.0
EVT-00362,2026-01-04 18:15:00,Return,Urban,76.89,19.02,39.61,89.98,79.37,14538.33,83.7,1.26,0,7,2,0,Normal,18,6,0,57.870000000000005,70.17500000000001,73.004996,88.894,12.6,20,27.978249999999996,22.399213299999996,0,22.72,Low,0,0,0.0
EVT-00363,2026-01-04 18:30:00,Launch,Coastal,84.68,24.0,42.91,73.6,79.82,12598.96,160.14,3.88,3,3,5,0,Normal,18,6,0,60.68000000000001,52.144999999999996,70.992752,73.6088,12.9,50,39.82355,28.2370471,1,35.06,Moderate,0,0,0.0039
EVT-00364,2026-01-04 18:45:00,Return,Coastal,61.1,12.59,45.15,98.86,77.43,15598.34,122.26,0.6,2,6,5,0,Normal,18,6,0,48.510000000000005,76.285,72.91900799999999,88.1192,15.8,50,34.420449999999995,26.4354009,1,31.46,Moderate,0,0,0.0
EVT-00365,2026-01-04 19:00:00,Pre-Mission,Mountain,44.56,18.93,70.81,77.66,77.59,12411.72,475.64,6.09,17,3,1,1,Multi-Domain Escalation,19,6,0,25.630000000000003,42.254999999999995,69.207064,40.6338,47.9,10,56.8073,48.48687219999999,4,65.05,High,1,1,0.99
EVT-00366,2026-01-04 19:15:00,Transit,Urban,85.89,19.56,29.92,96.7,76.25,11378.94,107.22,6.08,1,3,1,0,Normal,19,6,0,66.33,81.74000000000001,67.029728,70.1424,7.9,10,25.3139,20.7503094,0,21.43,Low,0,0,0.0
EVT-00367,2026-01-04 19:30:00,Transit,Coastal,80.43,17.8,41.82,93.15,95.63,7540.69,189.05,5.11,0,2,1,0,Normal,19,6,0,62.63000000000001,72.24000000000001,75.98982799999999,66.991,3.6,10,29.771749999999994,19.4593219,0,22.27,Low,0,0,0.005
EVT-00368,2026-01-04 19:45:00,Launch,Mountain,81.71,15.05,45.45,90.04,87.43,7950.66,114.51,4.54,1,2,3,0,Normal,19,6,0,66.66,67.315,70.741792,74.9492,6.1,30,30.60295,21.7579691,0,23.91,Low,0,0,0.0
EVT-00369,2026-01-04 20:00:00,Pre-Mission,Open Ocean,94.74,18.51,42.75,80.02,57.16,7410.75,166.76,2.36,2,1,3,0,Normal,20,6,1,76.22999999999999,58.644999999999996,48.9049,78.3992,6.8,30,28.558450000000004,25.450322500000002,0,25.39,Low,0,0,0.0
EVT-00370,2026-01-04 20:15:00,Surveillance,Desert,82.22,34.6,43.03,87.06,83.14,12948.35,179.38,4.37,1,5,2,0,Normal,20,6,1,47.62,65.545,73.73602,70.35459999999999,11.5,20,37.3581,26.088941,0,28.56,Low,0,0,0.0
EVT-00371,2026-01-04 20:30:00,Launch,Open Ocean,83.92,23.01,48.9,82.7,84.49,8594.38,84.2,2.35,6,3,1,0,Normal,20,6,1,60.91,58.25,69.456256,85.039,20.4,10,29.35925,26.460411299999997,0,25.7,Low,0,0,0.0
EVT-00372,2026-01-04 20:45:00,Surveillance,Coastal,100.0,24.3,36.37,86.2,76.41,15138.94,103.03,0.01,3,1,2,0,Normal,20,6,1,75.7,68.015,71.653728,91.7226,9.3,20,21.5706,18.6310244,0,18.48,Low,0,0,0.0
EVT-00373,2026-01-04 21:00:00,Transit,Mountain,76.08,23.06,31.98,84.25,87.84,12075.62,83.85,4.91,2,5,4,0,Normal,21,6,1,53.019999999999996,68.26,75.978744,76.107,14.0,40,36.35125,26.062313699999997,1,32.28,Moderate,0,0,0.0
EVT-00374,2026-01-04 21:15:00,Launch,Mountain,70.82,26.88,42.21,71.73,74.63,11389.53,76.95,4.31,1,5,2,0,Normal,21,6,1,43.94,50.625,65.908436,78.759,11.5,20,40.275,28.9670628,1,34.94,Moderate,0,0,0.0
EVT-00375,2026-01-04 21:30:00,Return,Open Ocean,81.85,16.86,51.11,93.85,74.81,9890.36,143.35,2.45,2,4,1,0,Normal,21,6,1,64.99,68.29499999999999,64.235432,79.957,12.2,10,26.690500000000007,23.433638600000002,0,23.18,Low,0,0,0.0
EVT-00376,2026-01-04 21:45:00,Pre-Mission,Open Ocean,81.95,5.67,58.5,85.43,73.7,13555.65,113.12,0.54,2,0,4,0,Normal,21,6,1,76.28,56.18000000000001,67.85678,89.0604,5.0,40,27.991899999999998,20.774999,1,26.23,Low,0,0,0.0
EVT-00377,2026-01-04 22:00:00,Surveillance,Open Ocean,73.26,16.87,51.26,82.61,43.74,9988.76,121.83,1.56,3,2,4,0,Normal,22,6,1,56.39,56.980000000000004,42.604512,84.79360000000001,11.1,40,35.8201,31.4831426,2,39.02,Moderate,0,0,0.01
EVT-00378,2026-01-04 22:15:00,Surveillance,Desert,68.71,22.87,33.25,82.08,70.87,9536.55,348.07,0.0,0,2,3,1,Communication Disruption,22,6,1,45.83999999999999,65.455,61.05286,72.1544,3.6,30,39.053650000000005,26.623570500000007,0,29.42,Low,1,1,0.865
EVT-00379,2026-01-04 22:30:00,Launch,Mountain,98.79,12.18,43.14,88.51,62.64,14970.87,54.99,4.01,2,1,5,0,Normal,22,6,1,86.61000000000001,66.94,61.813044,81.5658,6.8,50,25.060049999999997,21.2944137,1,25.99,Low,0,0,0.005
EVT-00380,2026-01-04 22:45:00,Launch,Mountain,80.94,16.94,47.05,79.74,55.39,12886.55,165.04,0.0,5,3,5,0,Normal,22,6,1,64.0,56.214999999999996,54.23685999999999,86.7968,17.9,50,34.347049999999996,30.8738005,1,34.34,Moderate,0,0,0.0
EVT-00381,2026-01-04 23:00:00,Pre-Mission,Open Ocean,71.41,13.85,46.42,70.21,92.08,11412.68,107.78,2.96,3,3,1,0,Normal,23,6,1,57.559999999999995,46.99999999999999,78.15121599999999,81.0176,12.9,10,34.3496,24.3420768,0,26.26,Low,0,0,0.005
EVT-00382,2026-01-04 23:15:00,Return,Coastal,86.24,27.01,49.31,88.85,79.06,13603.58,138.63,1.15,0,2,5,0,Normal,23,6,1,59.22999999999999,64.195,71.666296,84.88459999999999,3.6,50,34.4996,22.4515608,1,29.41,Low,0,0,0.0
EVT-00383,2026-01-04 23:30:00,Return,Coastal,77.02,22.5,37.66,89.63,71.58,12022.33,141.72,0.22,3,3,1,0,Normal,23,6,1,54.519999999999996,70.8,64.53279599999999,87.89240000000001,12.9,10,27.7449,24.093645800000004,0,23.51,Low,0,0,0.0
EVT-00384,2026-01-04 23:45:00,Launch,Open Ocean,75.72,21.91,78.13,43.91,64.09,12957.53,167.98,2.88,0,5,3,1,Satellite Telemetry Spike,23,6,1,53.81,4.844999999999999,60.412036,76.4816,9.0,30,50.33485,33.7182753,1,41.58,Moderate,1,1,0.995
EVT-00385,2026-01-05 00:00:00,Pre-Mission,Coastal,83.06,21.73,48.36,77.96,76.15,9957.88,116.33,1.97,3,6,5,0,Normal,0,0,1,61.33,53.779999999999994,65.254456,83.79860000000001,18.3,50,36.639849999999996,29.842041299999998,1,34.6,Moderate,0,0,0.0
EVT-00386,2026-01-05 00:15:00,Pre-Mission,Coastal,66.37,17.78,51.61,86.62,85.88,17176.0,45.67,3.84,3,4,5,0,Normal,0,0,1,48.59,60.815000000000005,80.7272,82.9064,14.7,50,39.56314999999999,26.802977499999997,1,33.65,Moderate,0,0,0.0
EVT-00387,2026-01-05 00:30:00,Pre-Mission,Mountain,81.17,19.19,38.55,75.75,60.42,10550.95,122.0,0.47,4,1,1,0,Normal,0,0,1,61.980000000000004,56.475,54.95514,88.595,11.8,10,28.539499999999997,25.981747,0,25.0,Low,0,0,0.0
EVT-00388,2026-01-05 00:45:00,Return,Coastal,95.22,10.89,60.37,56.99,71.93,15890.04,127.02,1.29,1,1,1,1,Satellite Telemetry Spike,0,0,1,84.33,26.805000000000003,69.419048,85.3234,4.3,10,28.952399999999997,20.6497704,1,26.51,Low,1,1,0.935
EVT-00389,2026-01-05 01:00:00,Return,Open Ocean,82.2,4.88,23.37,80.75,84.15,11527.83,331.88,0.0,0,0,2,1,Communication Disruption,1,0,1,77.32000000000001,69.065,72.738396,73.4496,0.0,20,25.309349999999995,16.8415283,0,19.3,Low,1,1,0.65
EVT-00390,2026-01-05 01:15:00,Pre-Mission,Open Ocean,74.61,18.9,40.03,91.91,44.9,14017.74,125.16,0.0,5,2,2,0,Normal,1,0,1,55.71,71.895,48.251288,89.9872,16.1,20,28.030949999999997,28.5986699,0,26.28,Low,0,0,0.01
EVT-00391,2026-01-05 01:30:00,Surveillance,Coastal,73.44,19.94,40.8,83.46,71.19,13835.56,107.36,5.38,4,3,2,0,Normal,1,0,1,53.5,63.059999999999995,66.435672,72.5812,15.4,20,35.3647,28.0169806,0,29.03,Low,0,0,0.0
EVT-00392,2026-01-05 01:45:00,Pre-Mission,Mountain,74.31,25.26,36.84,82.86,65.99,14867.13,73.0,5.83,1,0,3,0,Normal,1,0,1,49.05,64.44,64.03355599999999,73.755,2.5,30,37.78375,25.0709763,0,28.08,Low,0,0,0.005
EVT-00393,2026-01-05 02:00:00,Launch,Open Ocean,75.71,27.43,46.32,99.68,70.13,9898.44,143.5,2.65,1,2,2,0,Normal,2,0,1,48.279999999999994,76.52000000000001,60.969128,79.24499999999999,6.1,20,32.16075,24.4135119,0,25.46,Low,0,0,0.0
EVT-00394,2026-01-05 02:15:00,Transit,Desert,74.6,27.42,44.55,88.47,64.98,14689.09,100.27,1.18,1,2,3,0,Normal,2,0,1,47.17999999999999,66.195,63.112908,87.8484,6.1,30,34.476150000000004,25.0266859,0,26.44,Low,0,0,0.0
EVT-00395,2026-01-05 02:30:00,Surveillance,Coastal,86.25,12.01,26.93,88.37,73.93,16616.1,105.78,2.02,2,2,5,0,Normal,2,0,1,74.24,74.905,71.69032,84.4676,8.6,50,26.67285,20.6747185,1,25.91,Low,0,0,0.0
EVT-00396,2026-01-05 02:45:00,Return,Mountain,62.4,15.89,46.72,83.41,98.93,11353.27,103.81,3.9,2,2,3,0,Normal,2,0,1,46.51,60.05,82.87492400000001,78.0452,8.6,30,38.6977,23.8489802,0,27.55,Low,0,0,0.0
EVT-00397,2026-01-05 03:00:00,Pre-Mission,Desert,85.76,20.88,37.57,81.83,67.47,12086.77,163.24,1.68,2,2,2,0,Normal,3,0,1,64.88000000000001,63.045,61.733124000000004,81.0608,8.6,20,29.265549999999998,23.832872699999996,0,24.35,Low,0,0,0.0
EVT-00398,2026-01-05 03:15:00,Pre-Mission,Desert,74.58,33.19,48.89,70.7,76.08,10691.38,118.57,2.88,5,1,3,0,Normal,3,0,1,41.39,46.255,66.08565599999999,80.4344,14.3,30,43.34115,31.291386300000003,1,37.38,Moderate,0,0,0.01
EVT-00399,2026-01-05 03:30:00,Launch,Urban,81.39,26.88,34.75,92.78,99.93,11133.91,122.77,2.48,4,2,4,0,Normal,3,0,1,54.510000000000005,75.405,83.311692,81.4984,13.6,40,32.69564999999999,22.8107041,1,28.96,Low,0,0,0.0
